TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_X_CLASSE_SERIE;TAB_X_QT_COTA;TAB_X_VL_COTA
Fundo;35.820.716/0001-10;FRADE IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;718444.89;0.87
Fundo;35.823.530/0001-14;BANMINAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;585.84;41750.40
Fundo;35.823.530/0001-14;BANMINAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;3945.39;69448.77
Fundo;35.880.835/0001-68;FUNDO DE GESTÃO E RECUPERAÇÃO - FIDC - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior;0.00;0.00
Fundo;35.880.835/0001-68;FUNDO DE GESTÃO E RECUPERAÇÃO - FIDC - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;1462459985.31;0.63
Fundo;35.949.242/0001-00;XP OPUS I FIDC DO SETOR DO ENTRETENIMENTO DE RESPONSABILIDA LIMITADA;2025-02-28;Subclasse Senior Série 1;92380471.47;0.27
Fundo;35.949.242/0001-00;XP OPUS I FIDC DO SETOR DO ENTRETENIMENTO DE RESPONSABILIDA LIMITADA;2025-02-28;Subclasse Senior Série 2;14500000.00;0.37
Fundo;35.949.242/0001-00;XP OPUS I FIDC DO SETOR DO ENTRETENIMENTO DE RESPONSABILIDA LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;10993086.93;0.63
Fundo;35.949.242/0001-00;XP OPUS I FIDC DO SETOR DO ENTRETENIMENTO DE RESPONSABILIDA LIMITADA;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;34784127.90;1.95
Fundo;35.949.242/0001-00;XP OPUS I FIDC DO SETOR DO ENTRETENIMENTO DE RESPONSABILIDA LIMITADA;2025-02-28;Subclasse Subordinada Mezanino 2 | Série 1;99880471.67;0.56
Fundo;35.949.242/0001-00;XP OPUS I FIDC DO SETOR DO ENTRETENIMENTO DE RESPONSABILIDA LIMITADA;2025-02-28;Subclasse Subordinada Mezanino 3 | Série 1;34784127.77;1.95
Fundo;35.949.954/0001-20;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGRO SGT;2025-02-28;Subclasse Senior;0.00;0.00
Fundo;35.949.954/0001-20;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGRO SGT;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00;0.00
Fundo;36.412.972/0001-30;VKR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;0.00;0.00
Fundo;36.412.972/0001-30;VKR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;19575.58;183.63
Fundo;36.741.133/0001-66;AFRICA FUNDO DE INVESTIMENTO MULTIMERCADO RESPONSABILIDADE  LIMITADA;2025-02-28;Subclasse Senior Série 1;0.00;0.00
Fundo;36.741.161/0001-83;NANBAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;0.00;0.00
Fundo;36.741.161/0001-83;NANBAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;10602020.77;3.79
Fundo;36.814.213/0001-02;LINCOLN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;Subclasse Senior;0.00;0.00
Fundo;36.814.213/0001-02;LINCOLN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;5610.24;1200.39
Fundo;36.815.016/0001-08;JAGUARI CONSIGNADO PRIVADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;5667.96;854.81
Fundo;36.815.016/0001-08;JAGUARI CONSIGNADO PRIVADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;2155.34;632.52
Fundo;37.294.908/0001-65;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CCS ASSET II - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior;0.00;0.00
Fundo;37.294.908/0001-65;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CCS ASSET II - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;154815.35;76.97
Fundo;37.457.367/0001-49;POSITIVO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior;0.00;0.00
Fundo;37.457.367/0001-49;POSITIVO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;261725.06;1134.15
Fundo;37.511.729/0001-32;FUEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior;0.00;0.00
Fundo;37.511.729/0001-32;FUEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;71958.86;264.07
Fundo;37.564.538/0001-39;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLAIMS;2025-02-28;Subclasse Senior;0.00;0.00
Fundo;37.564.538/0001-39;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLAIMS;2025-02-28;Subclasse Subordinada Subordinada 1 |;85871463.89;1.76
Fundo;37.606.580/0001-75;OPENCO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;Subclasse Senior Série 1;0.00;0.00
Fundo;37.606.580/0001-75;OPENCO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;897248327.08;0.00
Fundo;37.606.580/0001-75;OPENCO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;117233661.23;0.08
Fundo;37.651.102/0001-87;BARCELONA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;30097.89;1448.93
Fundo;37.651.102/0001-87;BARCELONA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;8616.72;3517.17
Fundo;37.651.102/0001-87;BARCELONA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;9525.36;1573.42
Fundo;37.683.354/0001-98;MFD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;Subclasse Senior;0.00;0.00
