TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_III_VL_PASSIVO;TAB_III_A_VL_PAGAR;TAB_III_A1_VL_CPRAZO;TAB_III_A2_VL_LPRAZO;TAB_III_B_VL_POSICAO_DERIV;TAB_III_B1_VL_TERMO;TAB_III_B2_VL_OPCAO;TAB_III_B3_VL_FUTURO;TAB_III_B4_VL_SWAP_PAGAR
Classe;55.562.158/0001-47;LANDBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;210409.94;210409.94;210409.94;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.563.624/0001-09;PLGN MARKETPLACE FUNDO DE  INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;27653.78;27653.78;27653.78;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.565.510/0001-06;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TM4;2025-02-28;7641948.62;7641948.62;7641948.62;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.567.840/0001-22;HOLE IN ONE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;134207.72;134207.72;134207.72;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.569.572/0001-88;M7 CORAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;16500.00;16500.00;16500.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.579.164/0001-07;VERA CRUZ II - ATIVOS JUDICIAIS - PROCESSO DE CONHECIMENTO - FIDC - RESPONSABILIDADE LIMITADA;2025-02-28;60876.64;60876.64;60876.64;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.581.400/0001-20;INSS SOLIS ITER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;157425.03;157425.03;157425.03;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.582.283/0001-19;JIVE DISTRESSED & SPECIAL SITS IV (OFFSHORE) FIDC RESPONSABILIDADE LIMITADA;2025-02-28;14456.14;14456.14;14456.14;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.586.406/0001-90;LEPTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;2875536.06;2875536.06;2875536.06;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.595.058/0001-17;ATIVOS ESPECIAIS IV A FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.595.137/0001-28;JIF II CRÉDITOS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRTIOS CRÉDITO PRIVADO;2025-02-28;344999.31;344999.31;344999.31;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.595.705/0001-90;NN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO CORPORATIVO - RESPONSABILIDADE LIMITADA;2025-02-28;98568.27;98568.27;98568.27;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.596.335/0001-06;GO.BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;137891.05;137891.05;137181.89;709.16;0.00;0.00;0.00;0.00;0.00
Classe;55.609.516/0001-20;SIGHT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;33000.00;33000.00;33000.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.610.024/0001-54;DEFFENDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-02-28;38839.98;38839.98;38839.98;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.619.752/0001-27;MAX 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;29419.05;29419.05;29419.05;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.626.024/0001-42;INSOL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;1443.79;1443.79;1443.79;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.626.390/0001-00;OX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;85994.32;85994.32;85994.32;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.634.707/0001-41;CORPORATE VENTURE CAPITAL EVOLUTION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;686597.10;686597.10;686597.10;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.635.126/0001-24;VAIL III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;397065.93;397065.93;397065.93;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.636.084/0001-46;EXPLORER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;31901.22;31901.22;31901.22;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.651.473/0001-40;VEXO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;25367.20;25367.20;25367.20;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.653.447/0001-51;TUNE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;16434.78;16434.78;14000.00;2434.78;0.00;0.00;0.00;0.00;0.00
Classe;55.657.044/0001-80;ANIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;2198857.38;2198857.38;2198857.38;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.657.680/0001-02;BOCOM BBM FIAGRO-DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;3090969.92;532103.93;287177.34;244926.59;2558865.99;0.00;0.00;0.00;2558865.99
Classe;55.657.825/0001-75;APOGE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;114446.31;114446.31;114446.31;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.658.832/0001-91;MOOREA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;40705.61;40705.61;40705.61;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.659.693/0001-10;CONSULT PRECATÓRIOS E RECEBÍVEIS  FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA;2025-02-28;19657.04;19657.04;19657.04;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.665.127/0001-11;WH INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;275713.65;275713.65;275713.65;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.675.974/0001-67;ANVERES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE  RESPONSABILIDADE LIMITADA;2025-02-28;30831.44;30831.44;30831.44;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.676.289/0001-55;MIDCARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MERCANTIS RESPONSABILIDADE LIMITADA;2025-02-28;828435.43;828435.43;828435.43;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.682.228/0001-09;SPECIALE FI EM COTAS DE FUNDOS DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;46080.41;46080.41;46080.41;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.685.665/0001-78;IRONWOOD CONSIG MULTI I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;60672.73;30552.53;30552.53;0.00;30120.20;0.00;0.00;0.00;30120.20
Classe;55.686.549/0001-73;ARC LF FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;8766.90;8766.90;8766.90;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.690.923/0001-04;CAPITAL DIRETO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;41937.45;41937.45;41937.45;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.691.548/0001-17;LIQ FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - FIAGRO - DIREITOS CREDITÓRIOS;2025-02-28;25184.96;25184.96;25184.96;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.693.852/0001-01;MÓDENA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;2545373.64;2545373.64;2545373.64;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.694.842/0001-82;NEO 8 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;90566.81;90566.81;90566.81;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.695.976/0001-18;FALCON CONSIGNADO FUNDO DE  INVESTIMENTOS EM DIREITOS CREDITÓRIOS;2025-02-28;180000.19;180000.19;180000.19;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.706.529/0001-17;FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA;2025-02-28;547186.98;547186.98;547186.98;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.708.679/0001-60;MEUCASHCARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;121253.92;121253.92;121253.92;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.711.612/0001-84;TARTUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;31868.15;31868.15;31868.15;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.711.648/0001-68;RIO BRAVO INLIRA STEFANINI CONSÓRCIO FIDC DE RESPONSABILIDADE LIMITADA;2025-02-28;396773.71;396773.71;396773.71;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.720.253/0001-21;ITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE ILIMITADA;2025-02-28;45150.86;45150.86;45150.86;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.726.318/0001-46;AGRO REAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FIAGRO;2025-02-28;16326.38;16326.38;16326.38;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.728.426/0001-58;ISAAC CREDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA;2025-02-28;830285.54;830285.54;830285.54;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.728.962/0001-53;JMP43 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;43505.38;43505.38;43505.38;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.747.288/0001-54;TOP SETORIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;227114.17;227114.17;227114.17;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.749.847/0001-65;BR8 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;18662.52;18662.52;18662.52;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.752.712/0001-59;ROMA CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;158991.69;158991.69;158991.69;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.768.038/0001-09;ST 1011 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;74781.88;74781.88;74781.88;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.768.218/0001-82;SF3 QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-02-28;168435.28;168435.28;168435.28;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.790.118/0001-52;OPINVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;393226.35;393226.35;393226.35;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.790.739/0001-36;PAZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;76068.00;76068.00;68118.00;7950.00;0.00;0.00;0.00;0.00;0.00
Classe;55.791.365/0001-73;GOTHAN FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS;2025-02-28;194217.39;194217.39;34000.00;160217.39;0.00;0.00;0.00;0.00;0.00
Classe;55.798.735/0001-02;GAVIC FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.808.689/0001-77;CHIMERA ALTERNATIVE ASSETS IX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADR. DE RESP. LTDA;2025-02-28;23045.55;23045.55;23045.55;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.819.223/0001-77;INVESTMONEY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-02-28;139649.11;139649.11;139649.11;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.823.114/0001-23;MANSELL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;18059.74;18059.74;18059.74;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.825.226/0001-13;FRAM CAPITAL VIGGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;21059.52;21059.52;21059.52;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.825.916/0001-72;ORRAM VP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;39627.63;39627.63;39627.63;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.835.986/0001-01;ORRAM ESTRUTURADO FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;50200.20;50200.20;50200.20;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.843.467/0001-95;CONSIGNADOS VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;179287.82;179287.82;178578.66;709.16;0.00;0.00;0.00;0.00;0.00
Classe;55.847.499/0001-69;SIZE FÁCIL FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;61904.19;61904.19;61904.19;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.847.813/0001-03;SIZE PROSP FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;5298427.10;5298427.10;5298427.10;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.852.782/0001-89;ZERAZERO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;23172.49;23172.49;23172.49;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.859.549/0001-28;FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ZETA;2025-02-28;29681.59;29681.59;29681.59;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.891.858/0001-85;DAYTONA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS  RESPONSABILIDADE LIMITADA;2025-02-28;203000.00;203000.00;203000.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.891.903/0001-00;SP TUNE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;14000.00;14000.00;14000.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.898.077/0001-12;TITÂNIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;19746.04;19746.04;19746.04;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.898.553/0001-03;MORE 051 FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;59631.75;59631.75;59631.75;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.912.292/0001-20;FUNDO DE INVESTIMENTO EM COTAS DE FI EM DIREITOS  CREDITORIOS SRM EXODUS - RESPONSABILIDADE LIMITADA;2025-02-28;54252.65;54252.65;54252.65;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.913.770/0001-17;JUNTOS PELO RS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;5326.80;5326.80;5326.80;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.914.292/0001-60;G5 SPECIAL F SEN CDI II FI EM COTAS DE FUNDOS DE  INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;4239.22;4239.22;4239.22;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.914.922/0001-04;ORRAM VD FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LTDA;2025-02-28;1146.84;1146.84;1034.60;112.24;0.00;0.00;0.00;0.00;0.00
Classe;55.928.021/0001-63;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BDR KYIV I;2025-02-28;51907.32;51907.32;51907.32;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.929.907/0001-21;KÖLI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;144802.73;144802.73;144802.73;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.932.544/0001-83;KIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;261701.60;261701.60;261701.60;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.935.259/0001-16;OCCAM FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;47503.26;47503.26;47503.26;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.938.045/0001-01;KASTEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;1180764.93;1180764.93;1180764.84;0.09;0.00;0.00;0.00;0.00;0.00
Classe;55.948.310/0001-24;NR11 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE  RESPONSABILIDADE LIMITADA;2025-02-28;35199.71;35199.71;35199.71;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.965.708/0001-79;ATLANTA I FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;3720272.80;3720272.80;3720272.80;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.966.815/0001-11;RPA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;21796.73;21796.73;21796.73;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.983.705/0001-68;CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;42916.91;42916.91;0.00;42916.91;0.00;0.00;0.00;0.00;0.00
Classe;55.984.759/0001-48;EUCATEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INDUSTRIAIS DE RESPONSABILIDADE ILIMITADA;2025-02-28;41933.80;41933.80;41933.80;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.993.250/0001-61;K2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;311247.36;311247.36;311247.36;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.006.031/0001-04;HOME EQUITY MULTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;94455.38;94455.38;0.00;94455.38;0.00;0.00;0.00;0.00;0.00
Classe;56.006.480/0001-52;RHODES FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2025-02-28;31758.90;31758.90;31758.90;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.021.813/0001-12;RAVENS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;55203.25;55203.25;55203.25;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.023.806/0001-50;CONQUISTA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;23555.53;23555.53;23555.53;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.028.964/0001-00;AURÃ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;543191.45;543191.45;543191.45;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.030.860/0001-22;FAMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;13632.60;13632.60;13632.60;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.034.650/0001-02;M3 FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.045.805/0001-06;BB CLAIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;29486.96;29486.96;29486.96;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.049.721/0001-40;REAG CONSIG PÚBLICO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;2710422.78;2710422.78;2710422.78;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.052.655/0001-68;HORTÊNCIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;38058.57;38058.57;38058.57;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.056.018/0001-60;VETRO FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;46000.00;46000.00;46000.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.057.697/0001-91;PRAIA INVESTMENTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.069.419/0001-54;CL & AM CAPITAL BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;65813.26;65813.26;65813.26;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.071.925/0001-88;ST 1011.A FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;67707.89;67707.89;67707.89;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.072.773/0001-38;GALAPAGOS SEA LION FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS HIGH GRADE INSTITUCIONAL;2025-02-28;144449.76;144449.76;143880.45;569.31;0.00;0.00;0.00;0.00;0.00
Classe;56.073.102/0001-91;FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CVPAR I COTA MEZANINO;2025-02-28;16758.52;16758.52;16758.52;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.073.212/0001-53;EVEREST TRACKER FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;61475.69;61475.69;61475.69;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.095.121/0001-19;MONACO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA;2025-02-28;3000.00;3000.00;3000.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.112.240/0001-32;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AUTO GWM - RESPONSABILIDADE LIMITADA;2025-02-28;23675.00;23675.00;23675.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.112.269/0001-14;BTG PACTUAL CRÉDITO PRIVADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;11718.96;11718.96;11718.96;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.112.404/0001-21;CREDIT SAISON FI EM COTAS DE FUNDOS DE INVEST EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;58545.18;58545.18;58545.18;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.125.110/0001-34;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NXCO - RESPONSABILIDADE LIMITADA;2025-02-28;2174242.52;2174242.52;2174242.52;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.125.191/0001-72;IMOB RS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;89009.14;89009.14;89009.14;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.135.992/0001-19;LF II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.147.999/0001-50;PRIORITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;88212.26;88212.26;88212.26;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.154.338/0001-52;KUARÁ ORIZ LSN I FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS NP RESP LIMITADA;2025-02-28;342156.95;342156.95;342156.95;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.160.521/0001-60;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BRASIL FGTS;2025-02-28;4801.83;4801.83;4801.83;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.174.739/0001-74;ST 1011.B FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;24052.80;24052.80;24052.80;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.190.298/0001-02;PJBANK PAGAMENTOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;24326.01;24326.01;24326.01;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.197.290/0001-60;SMT AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE  RESPONSABILIDADE LIMITADA;2025-02-28;24366.58;24366.58;24366.58;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.213.199/0001-90;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS UNIBLUE INVESTCOOP;2025-02-28;25205.74;25205.74;25205.74;0.00;0.00;0.00;0.00;0.00;0.00
