TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_X_CLASSE_SERIE;TAB_X_VL_RENTAB_MES
Classe;47.758.232/0001-77;SIMPALA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 19;0.00
Classe;47.758.232/0001-77;SIMPALA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;1.60
Classe;47.758.232/0001-77;SIMPALA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Mezanino 2 | Série 4;1.60
Classe;47.758.232/0001-77;SIMPALA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.43
Classe;47.775.400/0001-32;JOURNEY CAPITAL CRÉDITO ESTRUTURADO 120 MASTER FI EM COTAS DE FI EM DIREITOS CREDITORIOS;2025-02-28;Subclasse Senior Série 1;1.28
Classe;47.775.400/0001-32;JOURNEY CAPITAL CRÉDITO ESTRUTURADO 120 MASTER FI EM COTAS DE FI EM DIREITOS CREDITORIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;47.846.781/0001-01;ZEMA  FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Serie 1;0.00
Classe;47.846.781/0001-01;ZEMA  FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;2.59
Classe;47.846.883/0001-19;FMD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;1.34
Classe;47.846.883/0001-19;FMD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;1.42
Classe;47.846.883/0001-19;FMD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;6.35
Classe;47.846.982/0001-09;FS TATUÍ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior;0.00
Classe;47.846.982/0001-09;FS TATUÍ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;2.41
Classe;47.847.076/0001-10;IGNIS CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;1.30
Classe;47.847.076/0001-10;IGNIS CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;1.45
Classe;47.847.076/0001-10;IGNIS CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;2.13
Classe;47.847.106/0001-99;MOBI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;1.34
Classe;47.847.106/0001-99;MOBI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;1.45
Classe;47.847.106/0001-99;MOBI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;2.53
Classe;47.859.927/0001-45;NACIONAL CRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;1.34
Classe;47.859.927/0001-45;NACIONAL CRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;4.38
Classe;47.862.139/0001-08;BLUE ROCKET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;1.38
Classe;47.862.139/0001-08;BLUE ROCKET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;2.05
Classe;47.936.340/0001-92;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS OPEA AGRO INSUMOS;2025-02-28;Subclasse Senior Série 1;0.00
Classe;47.936.340/0001-92;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS OPEA AGRO INSUMOS;2025-02-28;Subclasse Senior Série 3;1.08
Classe;47.936.340/0001-92;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS OPEA AGRO INSUMOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;47.936.340/0001-92;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS OPEA AGRO INSUMOS;2025-02-28;Subclasse Subordinada Subordinada 2 |;0.99
Classe;47.936.340/0001-92;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS OPEA AGRO INSUMOS;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;0.00
Classe;47.936.340/0001-92;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS OPEA AGRO INSUMOS;2025-02-28;Subclasse Subordinada Mezanino 2 | Série 1;25.17
Classe;47.936.340/0001-92;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS OPEA AGRO INSUMOS;2025-02-28;Subclasse Subordinada Mezanino 3 | Série 1;25.17
Classe;47.936.587/0001-09;FARM M II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;0.81
Classe;47.936.587/0001-09;FARM M II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;47.984.241/0001-86;JUGIS I PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior;0.00
Classe;47.984.241/0001-86;JUGIS I PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;2.29
Classe;48.038.416/0001-25;EXT CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;Subclasse Senior Série 1;1.22
Classe;48.038.416/0001-25;EXT CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;4.29
Classe;48.038.416/0001-25;EXT CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;1.42
Classe;48.050.467/0001-72;CAMPO ARADO FUNDO DE INVESTIMENTO EM CADEIAS AGROINDUSTRIAIS (FIAGRO) - DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;1.30
Classe;48.050.467/0001-72;CAMPO ARADO FUNDO DE INVESTIMENTO EM CADEIAS AGROINDUSTRIAIS (FIAGRO) - DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;5.09
Classe;48.050.467/0001-72;CAMPO ARADO FUNDO DE INVESTIMENTO EM CADEIAS AGROINDUSTRIAIS (FIAGRO) - DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;1.68
Classe;48.053.686/0001-05;ALGARVE LEGAL CLAIMS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior;0.00
Classe;48.053.686/0001-05;ALGARVE LEGAL CLAIMS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;4.06
Classe;48.069.210/0001-62;G3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;1.34
Classe;48.069.210/0001-62;G3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.74
Classe;48.069.210/0001-62;G3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;1.68
Classe;48.169.685/0001-20;EOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS WH;2025-02-28;Subclasse Senior Série 1;1.30
Classe;48.169.685/0001-20;EOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS WH;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.43
Classe;48.181.381/0001-89;WAAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;1.42
Classe;48.181.381/0001-89;WAAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 2;1.42
Classe;48.181.381/0001-89;WAAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.88
Classe;48.181.830/0001-99;TB1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE ILIMITADA;2025-02-28;Subclasse Senior;0.00
Classe;48.181.830/0001-99;TB1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE ILIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.33
Classe;48.213.143/0001-08;ALUMNI II FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS NP - RESPONSABILIDADE LIMITADA.;2025-02-28;Subclasse Senior Série 1;0.00
Classe;48.213.143/0001-08;ALUMNI II FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS NP - RESPONSABILIDADE LIMITADA.;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.59
Classe;48.213.253/0001-70;INVESTMAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;1.46
Classe;48.213.253/0001-70;INVESTMAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.31
Classe;48.213.253/0001-70;INVESTMAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;1.45
Classe;48.213.253/0001-70;INVESTMAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Mezanino 2 | Série 1;1.68
Classe;48.279.539/0001-58;ALGARVE AMAZÔNIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior;0.00
Classe;48.279.539/0001-58;ALGARVE AMAZÔNIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.96
Classe;48.279.617/0001-14;JER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;1.59
Classe;48.279.617/0001-14;JER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;-0.29
Classe;48.313.595/0001-61;IBBA AGRO BR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;1.26
Classe;48.313.595/0001-61;IBBA AGRO BR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;1.53
Classe;48.313.595/0001-61;IBBA AGRO BR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;-29.08
Classe;48.313.744/0001-92;CREDX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior;0.00
Classe;48.313.744/0001-92;CREDX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.48
Classe;48.314.952/0001-06;LION FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS RESPONSABILIDA LIMITADA;2025-02-28;Subclasse Senior Série 1;8.11
Classe;48.314.952/0001-06;LION FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS RESPONSABILIDA LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;48.330.198/0001-06;PS CRÉDITO ESTRUTURADO R FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;Subclasse Senior Série 1;0.96
Classe;48.330.198/0001-06;PS CRÉDITO ESTRUTURADO R FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;48.348.391/0001-66;AGROCETE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;Subclasse Senior;0.00
Classe;48.348.391/0001-66;AGROCETE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;2.29
Classe;48.349.509/0001-70;OCCAM CRÉDITO CORPORATIVO 30 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior S?rie 1;1.15
Classe;48.349.509/0001-70;OCCAM CRÉDITO CORPORATIVO 30 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada  |;0.00
Classe;48.357.568/0001-90;CIB-K FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;Subclasse Senior;0.00
Classe;48.357.568/0001-90;CIB-K FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;48.359.929/0001-38;KYOMI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;1.80
Classe;48.359.929/0001-38;KYOMI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;48.360.157/0001-54;XPLORE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;1.40
Classe;48.360.157/0001-54;XPLORE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;48.360.202/0001-70;GUIMMAR FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;1.37
Classe;48.360.202/0001-70;GUIMMAR FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;48.660.463/0001-06;FARMTECH UP CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;1.13
Classe;48.660.463/0001-06;FARMTECH UP CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;0.98
Classe;48.660.463/0001-06;FARMTECH UP CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;2.32
Classe;48.887.873/0001-94;DJF IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS- RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior;0.00
Classe;48.887.873/0001-94;DJF IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS- RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;-1.73
Classe;48.890.745/0001-08;G5 FARM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS III;2025-02-28;Subclasse Senior Série 1;3.11
Classe;48.890.745/0001-08;G5 FARM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS III;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;48.892.506/0001-89;GLORIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior;0.00
Classe;48.892.506/0001-89;GLORIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;48.900.092/0001-92;SEVEN LAKES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior;0.00
Classe;48.900.092/0001-92;SEVEN LAKES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.42
Classe;48.905.593/0001-61;PÁTRIA INFRA CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;1.83
Classe;48.905.593/0001-61;PÁTRIA INFRA CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 2;2.11
Classe;48.905.593/0001-61;PÁTRIA INFRA CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.44
Classe;48.928.987/0001-35;CREDIAL BANK PAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;Subclasse Senior;0.00
Classe;48.928.987/0001-35;CREDIAL BANK PAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.73
Classe;48.935.526/0001-90;CERES CRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;1.30
Classe;48.935.526/0001-90;CERES CRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;1.57
Classe;48.935.526/0001-90;CERES CRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.25
Classe;48.937.046/0001-68;GCDC FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;Subclasse Senior;0.00
Classe;48.937.046/0001-68;GCDC FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;-0.12
Classe;48.946.018/0001-07;MAUÁ SANEAMENTO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior;1.16
Classe;48.946.018/0001-07;MAUÁ SANEAMENTO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.13
Classe;48.946.335/0001-23;NAGRO OIKOS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;1.25
Classe;48.946.335/0001-23;NAGRO OIKOS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 2;1.34
Classe;48.946.335/0001-23;NAGRO OIKOS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.81
Classe;48.946.335/0001-23;NAGRO OIKOS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 2 |;-23.36
Classe;48.946.335/0001-23;NAGRO OIKOS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;1.46
Classe;48.953.684/0001-72;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS ALVARINHO;2025-02-28;Subclasse Senior;0.00
Classe;48.953.684/0001-72;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS ALVARINHO;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.33
Classe;48.953.864/0001-54;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ASAAS II - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;1.18
Classe;48.953.864/0001-54;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ASAAS II - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;2.34
Classe;48.963.776/0001-33;C051 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;1.12
Classe;48.963.776/0001-33;C051 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;48.965.359/0001-20;FATTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;1.34
Classe;48.965.359/0001-20;FATTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;1.42
Classe;48.965.359/0001-20;FATTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;5.12
Classe;48.967.719/0001-22;SOULPAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;1.18
Classe;48.967.719/0001-22;SOULPAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;3.98
Classe;48.968.438/0001-94;CL IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior;0.00
Classe;48.968.438/0001-94;CL IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;2.96
Classe;48.969.738/0001-98;RIZA MEYENII SEC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;1.22
Classe;48.969.738/0001-98;RIZA MEYENII SEC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.63
Classe;48.971.114/0001-05;BTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior;0.00
Classe;48.971.114/0001-05;BTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.85
Classe;48.979.218/0001-66;BRASIL SPECIAL SITUATIONS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;Subclasse Senior;0.00
Classe;48.979.218/0001-66;BRASIL SPECIAL SITUATIONS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;-0.06
Classe;48.982.247/0001-87;ALUGUEL INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior;0.00
Classe;48.982.247/0001-87;ALUGUEL INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.88
Classe;48.983.319/0001-00;FINVEST REAL CRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;0.50
Classe;48.983.319/0001-00;FINVEST REAL CRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada  |;0.00
Classe;48.984.429/0001-97;VISHNU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior;0.00
Classe;48.984.429/0001-97;VISHNU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.81
Classe;48.997.793/0001-91;IA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;0.00
Classe;48.997.793/0001-91;IA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.84
Classe;49.000.456/0001-40;P2 INVEST FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior;0.00
Classe;49.000.456/0001-40;P2 INVEST FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;2.52
Classe;49.000.687/0001-54;ADVANTAGE CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;1.42
Classe;49.000.687/0001-54;ADVANTAGE CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;-2.44
Classe;49.000.711/0001-55;CPO1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;1.17
Classe;49.000.711/0001-55;CPO1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.30
Classe;49.000.918/0001-20;SARDENHA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior;0.00
