TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_X_VL_LIQUIDEZ_0;TAB_X_VL_LIQUIDEZ_30;TAB_X_VL_LIQUIDEZ_60;TAB_X_VL_LIQUIDEZ_90;TAB_X_VL_LIQUIDEZ_180;TAB_X_VL_LIQUIDEZ_360;TAB_X_VL_LIQUIDEZ_MAIOR_360
Classe;12.674.251/0001-30;FC8 FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDA LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;12.674.257/0001-08;FC6 FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;12.712.606/0001-39;IGUANA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;12.764.295/0001-51;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ARM;2025-02-28;2144032.47;0.00;0.00;0.00;0.00;0.00;0.00
Classe;12.764.483/0001-80;NEGOCIAL FIDC SEGMENTO ECONÔMICO FINANCEIRO, INDUSTRIAL, COMERCIAL E PRESTAÇÃO DE SERVIÇOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;12.769.511/0001-51;ID FINANCIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;12.778.706/0001-68;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - BRASILFACTORS CRÉDITO CORPORATIVO;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;12.796.029/0001-00;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MERCANTIS AUTO PEÇAS;2025-02-28;13176973.80;154313254.43;25964482.85;0.00;0.00;0.00;0.00
Classe;12.803.721/0001-19;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FRATTO;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;12.813.209/0001-53;CREDIT PARTNERS FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;12.817.329/0001-29;HAVAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO, FINANCEIRO E COMERCIAL;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;12.910.431/0001-74;MEINBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;12.910.463/0001-70;CAPITAL RS NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;12.956.543/0001-66;CAMBUI FINANÇAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.004.286/0001-25;APOLO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-02-28;1563967.47;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.005.223/0001-93;DANIELE FUNDO DE INVEST EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.026.491/0001-91;HAMPTON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.039.712/0001-66;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIUM SOLIS;2025-02-28;13270242.57;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.098.860/0001-51;GFM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICRÉDITO;2025-02-28;12464846.12;103199332.95;42005260.04;22860719.31;20099363.53;13594375.35;29982734.56
Classe;13.321.819/0001-00;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VALE;2025-02-28;67596136.90;1046787473.42;1753903602.42;323174741.78;0.00;0.00;0.00
Classe;13.327.334/0001-16;UNAVANTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;12809495.90;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.342.963/0001-15;TARGET BANK JS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.344.834/0001-66;INCENTIVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL II;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.348.521/0001-86;RDG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.401.155/0001-81;IRON FUND II TWC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.409.986/0001-08;ALBATROZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.416.131/0001-04;EGM NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.425.492/0001-09;ACTIVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL NÃO PADRONIZADOS LP;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.509.993/0001-73;POLO MULTISETORIAL CLASSE DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;2315843.81;49364.09;43907.98;30315.90;83340.57;151567.74;467083.73
Classe;13.554.539/0001-34;MARIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL NÃO-PADRONIZADO;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.598.246/0001-59;DUAS RODAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.606.266/0001-24;TERRAS RARAS FIDC MULTISETORIAL DE RESPONSABILIDADE ILIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.633.964/0001-19;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL INVEST DUNAS LP;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.711.061/0001-09;4SSETS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.733.804/0001-41;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MIT RESPONSABILIDADE LIMITADA;2025-02-28;88580132.77;17459258.90;27113939.78;29052928.33;59753835.53;11395120.38;165042278.88
Classe;13.762.574/0001-49;SIGULER GUFF (JUS BLC) 2A FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.767.420/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDI VAREJO BR;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.776.087/0001-35;V4 FIDC NP - AÇÕES JUDICIAIS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.805.152/0001-03;PUMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS MULTISSETORIAL;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.807.406/0001-22;B8 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.842.701/0001-10;NEW TRADE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO MULTISSETORIAL;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.895.002/0001-38;POLICARD II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;4028564.49;3759815.59;3576564.67;9518929.31;15099073.95;30959631.31
Classe;13.963.456/0001-07;VHE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO FINANCEIRO;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.963.676/0001-22;HOPE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;13.974.813/0001-24;G5 BRJUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;14.038.410/0001-36;G5 MIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;547448.66;4568513.86;685224.50;1307080.48;196962.33;0.00;0.00
Classe;14.042.458/0001-18;FEDERAL 4870 IAA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;14.051.028/0001-62;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DA INDÚSTRIA EXODUS INSTITUCIONAL - RESPONS. LIMITADA;2025-02-28;6172769.86;116404439.61;47218908.59;41345136.37;52715029.95;87724951.17;41112510.96
Classe;14.132.177/0001-56;FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED H;2025-02-28;7973692.89;0.00;0.00;0.00;0.00;0.00;0.00
Classe;14.138.802/0001-77;SG IV LOCAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;14.180.196/0001-58;JC DIVERSIFICADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;14.283.986/0001-69;FRAM CAPITAL NANSEN II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADO;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;14.364.744/0001-08;CAPITAL FORTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;14.481.752/0001-26;BERTOLUCCI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;14.605.855/0001-50;DEL MONTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-02-28;16032415.65;0.00;0.00;0.00;0.00;0.00;0.00
Classe;14.606.072/0001-91;MILLE - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;14.718.674/0001-30;JGM LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;100003.79;15899751.93;10381603.78;5037438.81;3262471.48;224540.95;2533533.69
Classe;14.744.913/0001-27;MULTIPLIX FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;14.770.038/0001-58;MULTIPLIX MULTISSETORIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;17827328.09;73758389.77;40021613.53;32923426.98;51577790.04;13738449.37;11083106.81
Classe;14.788.370/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS HUNGRIA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;15.254.288/0001-06;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CAIXA DUBLIN;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;15.254.301/0001-19;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS IV ENERGISA CENTRO OESTE;2025-02-28;140803746.29;0.00;0.00;0.00;0.00;0.00;0.00
Classe;15.336.665/0001-48;SIGULER GUFF (JUS BLC) 2C FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;15.428.505/0001-29;JC 4870 II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;15.489.383/0001-80;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SAN MARINO;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;15.558.603/0001-80;PORTO NP - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;15.578.550/0001-60;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL MILÊNIO RECEBÍVEIS LP;2025-02-28;8579832.86;0.00;0.00;0.00;0.00;0.00;0.00
Classe;15.586.793/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS QW1 - RESPONSABILIDADE ILIMITADA;2025-02-28;49777254.93;580446.03;2226649.33;1728530.38;5343578.79;18074419.91;110856719.14
Classe;15.653.649/0001-89;AURUM - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;15.675.220/0001-92;MP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;3388491.82;157680106.69;1433400.03;18403611.85;11189971.57;10006835.12;47655679.99
Classe;16.502.939/0001-94;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS F COBALTO - FINANCEIRO;2025-02-28;136012.11;17714.09;10470.39;10299.11;31925.54;62059.32;48222073.10
Classe;16.686.142/0001-94;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RECUPERA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;16.802.124/0001-20;BERETTA FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;9020721.19;126373.00;190690.00;194280.00;370058.00;556135.00;7392845.00
Classe;16.829.910/0001-11;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DIAMOND MOUNTAIN DISTRESSED ASSETS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;16.873.285/0001-05;CAUÊ GS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;16.874.770/0001-01;VHG FUNDO DE INVEST EM DIREITOS CREDITÓRIOS RECEBÍVEIS MULTISEGMENTOS DE RESPONSABILIDADE LIMITADA;2025-02-28;53541369.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.012.019/0001-50;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS SIFRA PERFORMANCE;2025-02-28;21097571.63;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.012.685/0001-99;CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.013.985/0001-92;GGR PRIME I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;2991562.08;0.00;0.00;0.00;0.00;120481095.76
Classe;17.015.979/0001-74;EXCLUSIVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS DE RESPONSABILIDADE  LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.024.362/0001-15;EXP 1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.024.546/0001-85;AUSTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.030.517/0001-26;PLATA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.031.327/0001-23;BRASFOR CONSOLIDADOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.043.211/0001-04;VHY I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS DE  RESPONSABILIDADE LIMITADA;2025-02-28;5167995.91;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.047.287/0001-08;COMPROCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.080.215/0001-62;MEGEVE FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.093.144/0001-32;BLACKPARTNERS MIRUNA FI EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.163.831/0001-87;ATLAS GLOBAL FIC FIDC MULTISEGMENTOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.198.452/0001-22;REAL TIME PADRONIZADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.198.574/0001-19;PLATA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.198.624/0001-68;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED CAH;2025-02-28;4994444.60;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.198.676/0001-34;AZUL VX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;1478684.40;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.198.822/0001-21;ROVENSA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGRONEGÓCIO  RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.198.845/0001-36;INVISTA I FIC FIDC MULTISSETORIAL NAO PADRONIZADO;2025-02-28;906978.61;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.206.614/0001-27;STEP-UP II CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.213.074/0001-09;CENTRUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.250.006/0001-10;RED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS REAL LP DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.313.316/0001-36;VALORA HORIZON HIGH YIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.334.148/0001-65;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPIRICA HOME EQUITY;2025-02-28;0.00;3291671.46;3724270.80;3521999.64;10013440.54;19035173.03;161924261.70
Classe;17.468.142/0001-80;VALOREM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  MULTISETORIAL RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.474.548/0001-76;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LF I - SEGMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;17.498.285/0001-35;RAIZES FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;9891014.33;50243840.37;24303141.54;20214933.77;18343443.24;17520140.71;30511181.64
Classe;17.498.332/0001-40;CANADA INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;18.048.628/0001-22;SG II A FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;18.048.642/0001-26;BLC FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;18.063.954/0001-09;FIDC DONEGAL - RESPONSABILIDADE LIMITADA - SEGMENTO COMERCIAL;2025-02-28;0.00;4364796.45;3553181.00;175533552.82;42538795.95;40385079.90;0.00
Classe;18.114.024/0001-37;METROPOLITANA ATIVOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;15981608.06;0.00;0.00;0.00;0.00;0.00;0.00
Classe;18.151.682/0001-07;STONE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;18.185.812/0001-14;GAVEA SUL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;18.269.128/0001-10;DB 18 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;18.289.873/0001-21;FUNDO DE INVEST. EM DIR. CREDITÓRIOS BB VOTORANTIM HIGHLAND INFRAESTRUTURA RESPONSABILIDADE LIMITADA;2025-02-28;2783542.33;15197505.91;0.00;0.00;7212191.35;36036311.47;29587907.22
Classe;18.387.112/0001-02;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ONIX PRIME;2025-02-28;845679.30;34996056.74;16000205.01;6009060.10;3514536.46;0.00;2278137.30
Classe;18.392.964/0001-98;FIDUSSIA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;18.563.847/0001-40;LIBRA II NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;18.593.058/0001-51;ZKR NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS MULTISSETORIAL;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;18.675.887/0001-83;SUPERNOVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;18.676.119/0001-44;CROWN OCEAN CAPITAL CREDITS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;18.676.987/0001-24;CLM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;2729365.90;0.00;0.00;0.00;0.00;0.00;0.00
Classe;18.677.046/0001-05;BRASPOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;18.686.800/0001-73;CERRADO I FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;18.862.277/0001-99;BRASFOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;18.874.760/0001-93;PETRA CONSIGNADOS FEDERAL FUNDO DE INVEST EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO-FINANCEIRO;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;18.911.897/0001-70;SPREAD INVESTIMENTOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;19.117.931/0001-00;FIDC MRFG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;102380758.78;2043219.25;0.00;0.00;0.00;0.00
Classe;19.153.705/0001-77;CREDERE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;19.187.286/0001-94;RUBI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL - RESPONSABILIDADE LIMITADA;2025-02-28;5397136.66;0.00;0.00;0.00;0.00;0.00;0.00
